Gene ID	Gene Symbol	Type	log2 (exp / control)	log2 (happy / control)	log2 (happy / exp)	Qvalue (exp / control)	Qvalue (happy / control)	Qvalue (happy / exp)
18227	Nr4a2	mRNA	-0.681780408097619	-0.292286284096999	0.389494124000619	5.86504925749747E-26	2.1809522765792E-6	1.78751913916216E-8
18230	Nxn	mRNA	0.0044013090182974	0.321493105541016	0.317091796522718	0.962010143532255	3.59205798830376E-15	1.1992346596402701E-14
18231	Nxph1	mRNA	-0.0799060495772069	-0.27025633444727	-0.190350284870063	0.125132909254063	1.2438514882248E-9	4.25438596259677E-5
18232	Nxph2	mRNA	-0.0586827784896918	-0.131432550292696	-0.0727497718030047	0.896433054937802	0.717961081518255	0.855139339741557
18241	Gpr143	mRNA	-2.55053587481937	-0.599038100375694	1.95149777444367	0.118443451043694	0.635769936170673	0.275859958251816
18242	Oat	mRNA	0.0098155683108937	0.0777738544170422	0.0679582861061483	0.79481830443447	0.0017702743661269	0.0075343305676185
18245	Oaz1	mRNA	-0.0031593113212651	0.21451407345204	0.217673384773305	0.896705465487982	3.1807891822771397E-56	3.11757592500507E-57
18247	Oaz2	mRNA	0.0273709099673975	0.0826158073215094	0.0552448973541118	0.209154308181629	2.48348008167141E-6	0.0023891109603689
18256	Oc90	mRNA	-0.550535874819366	-1.01407559965454	-0.463539724835172	0.699287436885719	0.423457840356685	0.768012998561403
18260	Ocln	mRNA	0.171571760619726	0.27918873698068	0.107616976360954	0.0551782102406547	3.165850808154E-4	0.205894773953131
18261	Ocm	mRNA	0.396996705286497	0.50049757317522	0.103500867888722	0.72440723187381	0.599964306810659	0.927868044309374
18263	Odc1	mRNA	0.0220589258713317	0.0862189021278873	0.0641599762565555	0.561206345332051	0.0019825364920353	0.0267072548437904
18286	Odf2	mRNA	0.0954519610424255	0.0170986510865238	-0.0783533099559019	0.0087214956374311	0.69486662528946	0.0265311151395483
18291	Nobox	mRNA	-0.550535874819366	-1.59903810037569	-1.04850222555633	0.794628046088895	0.420543067394475	0.661242160718568
18292	Sebox	mRNA	0.0062559532106287	0.431522349640168	0.425266396429539	0.983933117119034	5.03946293352537E-5	7.3573005761147E-5
18293	Ogdh	mRNA	0.0120058168605339	-0.0271120236195234	-0.0391178404800573	0.498681794101272	0.0576250343480807	0.004504425231043
18294	Ogg1	mRNA	0.15736192311141	-0.126989078659604	-0.284351001771014	0.228683617992908	0.33124434467988	0.0131356589642785
18295	Ogn	mRNA	0.233802394513264	0.167107052190967	-0.0666953423222971	0.0069869599683185	0.0527152101714044	0.483713721043905
18301	Fxyd5	mRNA	0.696907918572448	0.863731160099316	0.166823241526868	2.2210932999064702E-20	1.15901698533693E-33	0.0175975756234884
18302	Oit3	mRNA	0.256819047238238	-1.27711000548833	-1.53392905272657	0.778466956369807	0.142834216213828	0.0599768084627756
18330	Olfr31	mRNA	2.35635472078915	1.98592440034546	-0.37043032044369	0.17813845668639	0.262525167119119	0.789053264275729
18377	Omg	mRNA	0.288373401472427	-0.0070909495544103	-0.295464351026838	2.8143898033428996E-37	0.834566072354929	1.48817182755769E-39
18378	Omp	mRNA	-4.97582780747456	-1.12793181124001	3.84789599623455	0.0	1.09289259543452E-133	6.76804516959446E-274
18383	Tnfrsf11b	mRNA	0.0881502017663506	0.0620737392712588	-0.0260764624950919	0.567765628847643	0.670932619271675	0.869380345622054
18386	Oprd1	mRNA	-0.316070621182344	-0.321928509330178	-0.0058578881478343	0.0042070000803957	0.0020526130791625	0.981645833461092
18387	Oprk1	mRNA	0.652339548424233	-0.377666333514706	-1.03000588193894	3.46522857547902E-6	0.0295450269644732	5.23461926220146E-13
18389	Oprl1	mRNA	0.409504977162522	-0.0693933680492268	-0.478898345211749	1.41056621823671E-22	0.186266239906887	1.95035749983868E-30
18390	Oprm1	mRNA	0.204351627344102	-1.01407559965454	-1.21842722699864	0.749818095800218	0.0782342707488417	0.0255503678458551
18391	Sigmar1	mRNA	0.0520645028681616	0.0171330810090137	-0.034931421859148	0.383180514458817	0.7843254485933	0.546134972053696
18392	Orc1	mRNA	-0.380610873377054	0.101401617765399	0.482012491142453	0.459950549554612	0.837113798191009	0.278441249042403
18393	Orc2	mRNA	-0.0202945252537384	-0.0532969094522574	-0.0330023841985191	0.794604153702888	0.382119707396676	0.621894483995261
18399	Slc22a6	mRNA	-0.067551007279801	0.109109163829764	0.176660171109565	0.550565904458343	0.229997869679039	0.0421976580523478
18400	Slc22a18	mRNA	0.158971723840093	-0.0744482176340199	-0.233419941474113	0.546968946938068	0.782550849402993	0.307483195018248
18406	Orm2	mRNA	-0.96557337409821	-1.01407559965454	-0.0485022255563276	0.717116655609024	0.669920490538905	0.990185018753982
18408	Slc25a15	mRNA	0.0918182897901267	-0.0459512738632885	-0.137769563653415	0.289736406015702	0.609252634701797	0.0701061770675397
18412	Sqstm1	mRNA	0.0488767267694718	0.118017157739066	0.069140430969594	1.146971142176E-4	8.22502957283671E-25	3.34209938408767E-9
18413	Osm	mRNA	0.526279722231464	0.767284113870122	0.241004391638658	0.222617825157079	0.0321844244445693	0.532068110402855
18414	Osmr	mRNA	0.0211705291995218	0.100047610119423	0.0788770809199011	0.917046098843073	0.487406983249337	0.602783115055436
18415	Hspa4l	mRNA	0.0790292422677427	-0.090250734410365	-0.169279976678108	7.69504193254612E-5	4.1571727012609E-6	2.56015067458055E-19
18417	Cldn11	mRNA	0.401887268481199	-0.0761951781886218	-0.478082446669821	1.37158369349418E-77	0.0024234128936492	8.64924459716532E-108
18420	Otp	mRNA	0.683805855118716	-0.137810968076784	-0.821616823195499	3.96546106238457E-5	0.546645686082254	4.70106482509488E-7
18423	Otx1	mRNA	0.0344266259017895	0.0212574734577423	-0.0131691524440473	0.917790105882095	0.946818710364978	0.975666882251131
18424	Otx2	mRNA	0.334403650830627	0.460833355601703	0.126429704771076	7.08231946890558E-5	2.51544948391965E-9	0.127743881783039
18426	Ovol1	mRNA	0.227071703844185	0.0854600738963761	-0.141611629947809	0.456060069934993	0.78641434693901	0.62850379031064
18429	Oxt	mRNA	-0.380610873377054	-0.014075599654538	0.366535273722516	0.757998620187483	1.0	0.738262081603496
18430	Oxtr	mRNA	0.227071703844184	-0.0718962540428819	-0.298967957887066	0.125518012997228	0.67316647403729	0.0270998206377792
18431	Oca2	mRNA	0.619389126622946	0.87900919642895	0.259620069806004	0.0766184830605855	0.0030398763287218	0.407758660362889
18432	Mybbp1a	mRNA	0.0487124966356631	-0.112157243763761	-0.160869740399425	0.227868007821266	0.0011273942601396	1.46529674531721E-6
18436	P2rx1	mRNA	0.807016129798717	0.793279322403067	-0.0137368073956507	0.0707932804991683	0.0573177051093828	0.987776837286875
18438	P2rx4	mRNA	-0.0076613796055487	0.0366202446663625	0.0442816242719111	0.942745330622676	0.615719842793232	0.53896300648687
18439	P2rx7	mRNA	-0.186124448610492	-0.293788746634963	-0.107664298024472	0.0413865265529068	3.9411826966E-4	0.275459194338626
18440	P2rx6	mRNA	0.720318035473726	0.137927493790512	-0.582390541683214	1.08146614550324E-7	0.435908696955971	8.43772157360587E-6
18441	P2ry1	mRNA	0.078820745260242	-0.309373854659287	-0.388194599919529	0.592050609402307	0.0082009649362879	6.409980029372E-4
18442	P2ry2	mRNA	-0.309527775315572	-0.503880867335354	-0.194353092019782	0.401447671890518	0.117938290265748	0.628204997704915
18451	P4ha1	mRNA	-0.187252472779389	-0.226300894623451	-0.0390484218440623	2.47463991884533E-6	3.23376719502762E-9	0.425013968190962
18452	P4ha2	mRNA	0.175820565602664	0.0447038119986068	-0.131116753604057	0.112366218716076	0.722683576798421	0.22080919356831
18453	P4hb	mRNA	0.0251273904977977	0.0336852535332263	0.0085578630354284	0.356529228215032	0.153758829988167	0.7626151161274
18457	Bloc1s6	mRNA	0.0560217735323813	0.137509018068682	0.0814872445363005	0.409476200574051	0.0099446541922348	0.15312688845714
18458	Pabpc1	mRNA	-0.0980005130839399	-0.189162306212629	-0.0911617931286887	4.94926197734071E-8	5.86070107655551E-28	5.86453937468931E-7
18472	Pafah1b1	mRNA	0.0439985411236001	-0.168106495724859	-0.212105036848459	9.754213680128E-4	4.8812588779144194E-42	8.69721643674096E-67
18475	Pafah1b2	mRNA	0.109644283305372	-0.0352158278354086	-0.144860111140781	6.50082990496149E-10	0.0736820805348641	5.29103139359075E-17
18476	Pafah1b3	mRNA	0.149506592709063	0.137720937123125	-0.0117856555859383	0.0178458093140336	0.021737669874036	0.88469003592383
18477	Prdx1	mRNA	-0.013682712690627	0.113209010900368	0.126891723590995	0.639058432306653	8.309579249686611E-9	1.17583887315383E-10
18478	Pah	mRNA	1.25681904723824	0.985924400345462	-0.270894646892776	0.328225961581535	0.437623558525074	0.816750830807096
18479	Pak1	mRNA	-0.0643161475018304	0.0683081602623347	0.132624307764165	1.14632880377231E-8	1.43797766631806E-10	5.247442716401489E-36
18481	Pak3	mRNA	0.22214502276426	-0.177574331937416	-0.399719354701676	3.6934267437757097E-13	4.72740181784188E-8	2.37071100896445E-39
18483	Palm	mRNA	-0.175722393172744	0.0579711474953261	0.23369354066807	2.54767606914814E-21	0.0018765067938419	1.46921520421312E-38
18484	Pam	mRNA	0.0932651815678624	-0.0809741579418602	-0.174239339509723	4.243041511342E-4	0.0021919903390428	2.21055962472303E-12
18488	Cntn3	mRNA	0.22731973875254	-0.140508786502871	-0.367828525255411	0.0074219662642069	0.124055538365594	3.77469042992539E-6
18489	Reg3b	mRNA	1.03442662590179	-0.014075599654538	-1.04850222555633	0.698039224584693	0.999520528318976	0.661242160718568
18491	Pappa	mRNA	0.043143843002898	-0.190573255020336	-0.233717098023235	0.872259201658983	0.35591976043758	0.245470097902615
18504	Pax2	mRNA	-0.0669754063064237	0.154155955582398	0.221131361888822	0.572276645538393	0.0857475920752151	0.0117365638215669
18505	Pax3	mRNA	-0.23794564451134	-0.18400060109685	0.0539450434144902	0.141947132218527	0.230386175584716	0.77462958489526
18507	Pax5	mRNA	1.69263810865358	-0.844150598212226	-2.53678870686581	4.75749134478635E-9	0.0816093538978992	4.40040801567859E-15
18508	Pax6	mRNA	-0.170579410015505	-0.072343870833944	0.0982355391815613	3.88623983485651E-7	0.0362381292172497	0.0047628957683612
18509	Pax7	mRNA	1.44041898557763	-1.46153457662576	-2.90195356220339	4.4616535173696393E-11	5.71743990846758E-5	1.29861244509357E-26
18510	Pax8	mRNA	0.0127315548024709	-0.572370149913614	-0.585101704716085	0.977634184173132	0.007979613114124	0.0069943587226111
18511	Pax9	mRNA	1.61938912662295	1.98592440034546	0.366535273722516	0.459736870405459	0.262525167119119	0.818191853436727
18514	Pbx1	mRNA	-0.272301816176913	-0.293913101653347	-0.0216112854764347	5.9469715544877E-65	1.35507793606405E-76	0.294437863183231
18515	Pbx2	mRNA	-0.124395353212314	-0.109625115585219	0.0147702376270942	0.0020417641830504	0.0045654245528502	0.773800535218803
18516	Pbx3	mRNA	-0.355659525683208	-0.597609689327431	-0.241950163644224	4.0669712185395904E-35	2.5506797321872E-92	5.53402854305093E-14
18518	Igbp1	mRNA	0.0749189997963994	0.208220645218363	0.133301645421963	0.182680031860953	3.90280228692349E-6	0.0042353148950765
18519	Kat2b	mRNA	0.0093299762963982	-0.172375146317521	-0.181705122613919	0.854857361004285	1.96882266250344E-7	4.33030563311908E-8
18521	Pcbp2	mRNA	-0.0306295676728479	0.0031961404258954	0.0338257080987432	0.055082179894977	0.87010771788705	0.0226143503913737
18526	Pcdh10	mRNA	-0.0683668074629307	-0.310546383777007	-0.242179576314077	0.0056520951347137	2.73029861401525E-43	8.67877455146317E-26
18530	Pcdh8	mRNA	0.335658202682308	-0.161566928122668	-0.497225130804975	2.4434204703486104E-9	0.0111243706097232	4.68545030008863E-19
18536	Pcm1	mRNA	-0.0091383938364704	-0.372698494522583	-0.363560100686113	0.811643891891821	1.93688365331059E-49	1.86807546498777E-46
18537	Pcmt1	mRNA	0.142459007332951	0.118122231630069	-0.0243367757028825	7.62644888488645E-12	9.928907571154231E-9	0.313532048857856
18538	Pcna	mRNA	-0.16336888605735	-0.0405219293638165	0.122846956693533	5.26548015757911E-6	0.306909259997516	6.273789598982E-4
18541	Pcnt	mRNA	-0.0750043952725233	-0.0830972214753579	-0.0080928262028347	0.0821417553123517	0.0358102123697076	0.883084976482585
18542	Pcolce	mRNA	0.156673893478173	0.371829402795748	0.215155509317575	0.0325379925830398	1.3081181043297502E-9	5.542700570495E-4
18545	Pcp2	mRNA	-0.160769576229993	0.432621855068854	0.593391431298847	3.33327584483139E-33	7.92953396065142E-298	0.0
18546	Pcp4	mRNA	-0.0290424262430993	0.251508219115708	0.280550645358807	0.0414024713588128	3.35562704504919E-110	3.13724324074393E-134
18548	Pcsk1	mRNA	-0.362318747332501	-0.419835285345372	-0.0575165380128705	2.51451515730786E-14	2.82910213824842E-19	0.350657938072358
18549	Pcsk2	mRNA	0.0340565142935804	4.683770536587E-4	-0.0335881372399218	0.0925397468835266	0.998985162920677	0.076603108918832
18550	Furin	mRNA	-0.0989815917900033	-0.16278479576363	-0.0638032039736267	0.0262093604098292	5.21897746964901E-5	0.166675642957769
18551	Pcsk4	mRNA	0.171930149651725	0.278706149573307	0.106775999921582	0.32005741135882	0.0529017480570225	0.510348078955278
18552	Pcsk5	mRNA	0.180126290243753	-0.0539315884686523	-0.234057878712405	0.176044522894892	0.719325950850863	0.0518787803839604
18553	Pcsk6	mRNA	-0.0880546022959632	-0.0014011297126778	0.0866534725832853	0.0027410485402261	0.984174835204577	0.002109639651614
18554	Pcsk7	mRNA	0.0869774625868611	0.0407345221936662	-0.0462429403931949	0.184835964586574	0.546968103728793	0.487205442614384
18555	Cdk16	mRNA	-0.0103027768099822	0.04719986369653	0.057502640506512	0.558097992640936	2.068871825502E-4	5.46728248723467E-6
18557	Cdk18	mRNA	0.542976011103779	-0.0564010091280579	-0.599377020231837	2.8241586197953297E-43	0.281308757537939	2.91026330899393E-52
18559	Pctp	mRNA	0.0114654774584781	0.322959387623033	0.311493910164555	0.975084210710932	0.0432478057631073	0.0539056939348958
18563	Pcx	mRNA	-0.0787598739274167	-0.0685947905655752	0.0101650833618415	0.0021426270859778	0.0053699594282289	0.75268811290339
18566	Pdcd1	mRNA	0.744920008706804	-0.473507218291835	-1.21842722699864	0.306072940921636	0.599327145297694	0.0753386375882709
18567	Pdcd2	mRNA	0.199772811494694	0.195557109738661	-0.0042157017560324	0.0038351665808356	0.0028713126869188	0.974916407278822
18569	Pdcd4	mRNA	-0.0472658156582207	-0.0561081589854687	-0.0088423433272481	0.229275216749645	0.110947367863504	0.845638484217054
18570	Pdcd6	mRNA	-0.0049320935658799	0.156479410213498	0.161411503779377	0.943750553130699	2.14293712322297E-5	1.30976593483396E-5
18571	Pdcd6ip	mRNA	0.0661083548068332	-0.114190820994761	-0.180299175801595	0.0220074947085592	1.8049472283807E-5	2.6810355819108197E-12
18572	Pdcd11	mRNA	-0.169627544499757	-0.199194580997128	-0.0295670364973716	6.936039906976E-4	2.57337890753089E-5	0.641735653352694
18573	Pde1a	mRNA	0.378105384258231	0.256087507716579	-0.122017876541652	3.0164844694184297E-28	2.6556717850562E-13	4.037831978211E-4
18574	Pde1b	mRNA	0.0339412241002434	-0.173503391669847	-0.207444615770091	0.22851030974304	4.98876595313789E-14	1.1761520862430602E-19
18575	Pde1c	mRNA	-0.218454759526787	-0.213705604559957	0.0047491549668297	1.10483652091253E-6	8.23415263531251E-7	0.955004257257329
18576	Pde3b	mRNA	0.0222884950620538	-0.192117506950936	-0.21440600201299	0.782868681815067	5.899577558204E-4	1.147163810865E-4
18577	Pde4a	mRNA	-0.0446916135048324	-0.202217030108344	-0.157525416603512	0.141746596420119	1.4986768148241701E-15	1.37776073477148E-9
18578	Pde4b	mRNA	-0.0016137472941875	-0.303962544018278	-0.302348796724091	0.981954163081631	3.73095247784739E-28	1.48643173992519E-27
18582	Pde6d	mRNA	-0.0839535842636832	0.0271780851025071	0.11113166936619	0.0580782623194616	0.565083188826995	0.0056039648081792
18583	Pde7a	mRNA	0.0324060442817362	-0.189944131168682	-0.222350175450418	0.697527385438956	0.0018193777034105	2.200051266159E-4
18584	Pde8a	mRNA	0.431262100899698	-0.216627635263024	-0.647889736162722	2.5825209314980404E-15	5.577589638931E-4	7.21506164180906E-32
18585	Pde9a	mRNA	0.0210847147772053	0.196824724281993	0.175740009504788	0.703869633494347	5.87336168290061E-8	1.61971159658322E-6
18587	Pde6b	mRNA	-0.496088090796991	-0.392587222908268	0.103500867888722	0.589560502806547	0.635491105593246	0.927868044309374
18588	Pde6g	mRNA	-1.11757646754326	-0.429113098933382	0.688463368609879	0.107877071582093	0.504347986568143	0.365763673035056
18590	Pdgfa	mRNA	-0.0098618394393129	0.0921390733652953	0.102000912804608	0.850692038984419	0.0067382109101523	0.0027292475577394
18591	Pdgfb	mRNA	-0.056276280782597	0.0735289114580336	0.129805192240631	0.513249781350515	0.308473147344393	0.0565177156516332
18595	Pdgfra	mRNA	0.115251406459498	-0.344373827466157	-0.459625233925656	0.0233754218961393	5.905466402058E-13	5.90389551999152E-23
18596	Pdgfrb	mRNA	0.217612964978751	0.31402776433327	0.0964147993545186	1.298760739766E-4	1.9035070013439303E-9	0.0879838914801877
18597	Pdha1	mRNA	0.0981319644943627	-0.0569202926958269	-0.15505225719019	1.16090647529105E-7	0.0031279714132763	3.9588016152191096E-18
18599	Padi1	mRNA	-0.357890796876971	-0.406393022433299	-0.0485022255563276	0.61635451024123	0.517366234546811	0.964061636449308
18600	Padi2	mRNA	0.103173254128044	-0.320788053784318	-0.423961307912362	0.0180646665527284	4.20474331032895E-15	2.73679371759621E-26
18601	Padi3	mRNA	-0.380610873377054	-2.01407559965454	-1.63346472627748	0.832712670678262	0.25545772849998	0.413288833457078
18602	Padi4	mRNA	1.08173234068015	0.886388726794547	-0.195343613885599	0.0409030747617036	0.0922964716483251	0.709974958384949
18604	Pdk2	mRNA	0.005897456264537	0.193765324930797	0.18786786866626	0.820361034387768	1.86213793540735E-35	4.29949483463685E-33
18605	Enpp1	mRNA	0.0428716941580471	-0.381898460512549	-0.424770154670596	0.76689000740787	2.369589937635E-4	3.72997532031109E-5
18606	Enpp2	mRNA	0.173683104513967	0.434727881631264	0.261044777117298	9.34200046444828E-57	0.0	1.0116713660804E-149
18607	Pdpk1	mRNA	0.0097215566296717	-0.228363712540992	-0.238085269170664	0.816721941447703	8.37817205543856E-17	4.8107127583065E-18
18610	Pdyn	mRNA	0.932145575612058	0.304557415671244	-0.627588159940815	9.157304348202869E-33	8.95256531581E-4	3.23866161518465E-17
18611	Pea15a	mRNA	-0.10975145269594	0.0414876383680159	0.151239091063956	2.12015015462188E-29	2.22397612771877E-5	7.201764335549989E-57
18612	Etv4	mRNA	-0.300701799659311	-0.201551574822752	0.0991502248365588	4.74724947095E-4	0.016267416908661	0.318649073186242
18613	Pecam1	mRNA	0.568291137340307	0.650557268792248	0.0822661314519404	3.36519531047952E-15	6.55136750175664E-21	0.281322948581654
18616	Peg3	mRNA	0.391802428191726	-0.364091336814294	-0.755893765006021	4.42470560193828E-157	1.67131832244341E-106	0.0
18617	Rhox5	mRNA	0.0344266259017895	-0.014075599654538	-0.0485022255563276	0.995089455873915	0.999520528318976	0.990185018753982
18618	Pemt	mRNA	0.0344266259017895	0.292585738579514	0.258159112677725	0.905303307090657	0.113170024269177	0.171544741473608
18619	Penk	mRNA	0.0434633718625014	-0.0319807205137103	-0.0754440923762118	0.0448018173146875	0.134303928427928	9.87839192905359E-5
18624	Pepd	mRNA	-0.0647487791890449	0.106823833697676	0.171572612886721	0.257790270875102	0.0236864637681326	1.854629072006E-4
18626	Per1	mRNA	-0.376123482384739	-0.339253290567381	0.0368701918173578	3.58357082189829E-37	1.50875048565438E-31	0.338308538804338
18627	Per2	mRNA	-0.0738772071918573	-0.499031803744146	-0.425154596552289	0.245529594184517	7.19212913867104E-21	6.843955637299611E-15
18628	Per3	mRNA	0.180216028638166	-0.192093271736665	-0.372309300374831	1.054303114714E-4	5.26022434898399E-5	6.95716747507094E-17
18631	Pex11a	mRNA	-0.139769414940829	-0.0822733066724449	0.0574961082683839	0.113225144571723	0.344472101960911	0.548536418435044
18632	Pex11b	mRNA	0.035500859042181	0.138249847727925	0.102748988685744	0.534509508645216	9.360512105071E-4	0.0174085407678639
18633	Pex16	mRNA	0.163031277307337	0.22368272786352	0.0606514505561833	0.0226006549086069	4.950936648893E-4	0.41560555407951
18634	Pex7	mRNA	-0.0335213772568744	-0.0039003783455665	0.0296209989113077	0.631625926402005	0.966523764530444	0.645295426224126
18636	Cfp	mRNA	-0.0299421932179301	0.0823089367698039	0.112251129987734	0.835982868254986	0.456093996855017	0.298919352118652
18637	Pfdn2	mRNA	0.0845796290019264	0.164247377534502	0.0796677485325759	0.0064257602715137	2.26992112772734E-9	0.005791519589592
18639	Pfkfb1	mRNA	0.178816535236965	-0.21760899373967	-0.396425528976635	0.721085440351971	0.644524889002315	0.34936108089196
18640	Pfkfb2	mRNA	0.0711126501249796	-0.216638671107964	-0.287751321232944	0.19694406107755	4.83812811775178E-6	4.97033539518793E-10
18641	Pfkl	mRNA	0.0423139405202472	0.142637872165989	0.100323931645742	0.0835324949196619	1.16922119140562E-12	8.99554239974223E-7
18642	Pfkm	mRNA	-0.0190563277461416	0.122356951443015	0.141413279189156	0.156164657123408	1.10266989837857E-31	2.49503058452809E-41
18643	Pfn1	mRNA	0.0816950016650064	0.15483127908827	0.0731362774232636	0.0042712744938686	1.22488762216003E-9	0.0064335481103904
18645	Pfn2	mRNA	0.0717574686279689	0.0675205035299481	-0.0042369650980209	3.89548356618639E-8	1.12857065795936E-7	0.806952351184023
18646	Prf1	mRNA	0.0344266259017895	-1.01407559965454	-1.04850222555633	0.996150294361176	0.669920490538905	0.661242160718568
18647	Cdk14	mRNA	0.0728040632137936	-0.184364306535235	-0.257168369749029	0.0022372296747784	1.72090153984911E-16	1.23460592932523E-31
18648	Pgam1	mRNA	0.0233677869298165	0.0445455308630806	0.0211777439332639	0.0517094837338026	2.05995120328991E-5	0.0619443127429431
18654	Pgf	mRNA	0.345538963869932	0.421763218346577	0.0762242544766448	0.0187942128199686	0.0015513746486991	0.633024766864226
18655	Pgk1	mRNA	0.0952685867448799	0.149200087754677	0.0539315010097965	3.37943588040161E-14	1.9074027699468502E-35	1.44010982148817E-5
18667	Pgr	mRNA	0.161352297484209	0.136251964452979	-0.0251003330312304	0.0224537576884407	0.0452261183764357	0.762182816985967
18669	Abcb1b	mRNA	0.266182512364338	0.0976903626817892	-0.168492149682549	0.192984273866881	0.664387829975931	0.398906984533814
18670	Abcb4	mRNA	0.0977128706357646	-0.014075599654538	-0.111788470290303	0.631101918211755	0.95499007123598	0.535556740331489
18671	Abcb1a	mRNA	0.344413706689914	0.442102232207116	0.0976885255172018	6.83539222218631E-8	1.84939805551917E-13	0.13385410122076
18673	Phb	mRNA	0.0707265818124163	0.215019623671081	0.144293041858664	0.0125518332721725	4.75836144097842E-19	3.18392335320744E-9
18674	Slc25a3	mRNA	0.013224131584123	0.126984595513516	0.113760463929393	0.403430271405933	6.218455741006519E-29	2.91682191172627E-23
18675	Phex	mRNA	-0.190446784938414	-0.122135345511991	0.0683114394264226	0.544121621901602	0.676682196942988	0.832660893908101
18676	Phf2	mRNA	-0.239381304935207	-0.209552348927185	0.0298289560080221	4.03347131997843E-14	1.4046804203140299E-11	0.463435095402302
18679	Phka1	mRNA	0.0888865207849132	-0.0984903621942465	-0.18737688297916	0.0566160862778585	0.0268652748164747	6.12509157210313E-6
18682	Phkg1	mRNA	-0.122013091818096	-0.223291449430249	-0.101278357612153	0.134419849132522	0.0017473319500636	0.21484015874494
18685	Phtf1	mRNA	0.133284818791797	0.037951148322431	-0.0953336704693665	0.0112309714227251	0.526407512677654	0.0648656702416172
18693	Pick1	mRNA	-0.0253385189565248	0.0912332266665864	0.116571745623111	0.674915365431159	0.0357630140552858	0.0065281617942516
18700	Piga	mRNA	0.0427179995331818	-0.16284860530018	-0.205566604833362	0.810947243599931	0.235312623163102	0.121444142054196
18701	Pigf	mRNA	-0.0690161591218701	0.0882942709825333	0.157310430104403	0.521582480201432	0.326522731560838	0.0636540172885964
18703	Pigr	mRNA	-3.2135008875418	-2.67704061237697	0.536460275164828	4.980762961227E-4	9.357843852493E-4	0.77393218097672
18704	Pik3c2a	mRNA	0.124973080365854	-0.31062154370925	-0.435594624075104	0.063758556612824	6.64428764408435E-7	5.32132821378643E-13
18705	Pik3c2g	mRNA	0.574995007264492	-0.014075599654538	-0.58907060691903	0.467562139830409	1.0	0.413631774673342
18706	Pik3ca	mRNA	-0.0785078217366107	-0.0596590859915288	0.0188487357450818	0.0077511994528489	0.0370942169586038	0.587673694146027
18707	Pik3cd	mRNA	0.266149225826876	0.157569179675306	-0.108580046151571	1.67598548577948E-5	0.0133716806341316	0.0895699221062402
18708	Pik3r1	mRNA	-0.0597416547470318	-0.14215494036807	-0.0824132856210379	0.0300267349106069	5.20196138183664E-9	0.0014114565870342
18709	Pik3r2	mRNA	-0.0265114979752259	0.131414036416348	0.157925534391574	0.383633920630125	4.4537347605167E-9	1.94078990133857E-12
18710	Pik3r3	mRNA	-0.21922909356869	-0.197360604131756	0.0218684894369339	1.4304844177733302E-20	1.64366452259023E-17	0.477200759961922
18711	Pikfyve	mRNA	0.0397878176562052	-0.223545750273173	-0.263333567929379	0.475979856565972	2.15467621948542E-7	6.68848579738214E-10
18712	Pim1	mRNA	0.181408607228383	0.117074178440541	-0.0643344287878424	0.0531541877559206	0.213431657797699	0.521805441853933
18715	Pim2	mRNA	-0.0624023959776914	-0.0173571170031174	0.0450452789745739	0.195252266561413	0.738709761274541	0.340739739039459
18717	Pip5k1c	mRNA	-0.122851005977352	0.0528171211987974	0.175668127176149	3.02502766113697E-25	6.85069224353183E-6	1.1157151016235E-52
18718	Pip4k2a	mRNA	0.198516080232155	-0.148644460888688	-0.347160541120844	1.1451260741513401E-20	4.3142818410604195E-11	1.11021314868923E-59
18719	Pip5k1b	mRNA	-0.130554665927863	0.006866703528782	0.137421369456645	0.0042008999091525	0.909369119909676	0.0014941607447927
18720	Pip5k1a	mRNA	-0.101665949040437	-0.156386697331924	-0.0547207482914864	0.0230576649404567	1.193487500002E-4	0.250601452568047
18725	Pira2	mRNA	-0.321360273001609	-0.476484918091731	-0.155124645090122	0.773895145983726	0.623145679653475	0.897110944969645
18726	Lilra6	mRNA	0.432229587764279	0.307852495232824	-0.124377092531455	0.778370862532952	0.829274045973598	0.939113515670004
18733	Pirb	mRNA	0.516248435090442	0.38297406069878	-0.133274374391662	0.0186999559424408	0.0811597217073543	0.570008787642524
18736	Pou1f1	mRNA	-0.96557337409821	-0.014075599654538	0.951497774443672	0.717116655609024	1.0	0.690733622830104
18738	Pitpna	mRNA	0.052160182213538	0.0437762430575536	-0.0083839391559845	1.643100408693E-4	0.001153972725453	0.621185669229672
18739	Pitpnm1	mRNA	0.0044135896718866	0.0074465988002266	0.0030330091283399	0.854426750400781	0.708613597058901	0.893795371486734
18740	Pitx1	mRNA	1.94131722151031	-0.429113098933382	-2.37043032044369	0.0260365045984534	0.786342499930633	0.0068535946327446
18741	Pitx2	mRNA	2.68650332248148	-1.23646802099099	-3.92297134347247	3.30666576563033E-7	0.295519820148904	4.53786731361683E-10
18742	Pitx3	mRNA	0.799961372264766	0.123427924095397	-0.676533448169369	0.287834900027253	0.899423773874798	0.330822272064781
18744	Pja1	mRNA	-0.035114307351287	0.010207130414425	0.0453214377657119	0.0695989520386264	0.631913210384678	0.0099578737259885
18746	Pkm	mRNA	0.126601428941113	0.138004213631974	0.0114027846908609	7.562033528525781E-104	3.27737946542817E-126	0.0827583971429469
